*
08/11/2021 08:22:32 ___ 08/11/2021 11:13:51
1 file(s)
9999  intervals of 1 s 
date beginning	time beginning	date end	time end	relative time [s]	PMtotal_classic - 	PM1_classic - 	PM2.5_classic - 	PM4_classic - 	
08/11/2021	09:51:29	08/11/2021	09:51:30	5336,95	0,39	0,39	0,39	0,39
08/11/2021	09:51:30	08/11/2021	09:51:31	5337,95	0,64	0,64	0,64	0,64
08/11/2021	09:51:31	08/11/2021	09:51:32	5338,95	0,57	0,57	0,57	0,57
08/11/2021	09:51:32	08/11/2021	09:51:33	5339,94	0,81	0,80	0,81	0,81
08/11/2021	09:51:33	08/11/2021	09:51:34	5340,94	1,98	0,88	1,94	1,98
08/11/2021	09:51:34	08/11/2021	09:51:35	5341,95	165,99	0,64	0,64	16,73
08/11/2021	09:51:35	08/11/2021	09:51:36	5342,92	0,44	0,44	0,44	0,44
08/11/2021	09:51:36	08/11/2021	09:51:37	5343,91	1,08	1,03	1,08	1,08
08/11/2021	09:51:37	08/11/2021	09:51:38	5344,91	0,68	0,68	0,68	0,68
08/11/2021	09:51:38	08/11/2021	09:51:39	5345,89	0,69	0,63	0,69	0,69
08/11/2021	09:51:39	08/11/2021	09:51:40	5346,91	0,53	0,53	0,53	0,53
08/11/2021	09:51:40	08/11/2021	09:51:41	5347,89	0,78	0,76	0,78	0,78
08/11/2021	09:51:41	08/11/2021	09:51:42	5348,87	1,02	0,87	1,02	1,02
08/11/2021	09:51:42	08/11/2021	09:51:43	5349,87	0,90	0,88	0,90	0,90
08/11/2021	09:51:43	08/11/2021	09:51:44	5350,87	0,91	0,91	0,91	0,91
08/11/2021	09:51:44	08/11/2021	09:51:45	5351,87	0,46	0,46	0,46	0,46
08/11/2021	09:51:45	08/11/2021	09:51:46	5352,87	0,41	0,41	0,41	0,41
08/11/2021	09:51:46	08/11/2021	09:51:47	5353,86	0,93	0,80	0,93	0,93
08/11/2021	09:51:47	08/11/2021	09:51:48	5354,87	0,63	0,63	0,63	0,63
08/11/2021	09:51:48	08/11/2021	09:51:49	5355,86	1,12	0,95	1,11	1,12
08/11/2021	09:51:49	08/11/2021	09:51:50	5356,86	1,00	0,81	1,00	1,00
08/11/2021	09:51:50	08/11/2021	09:51:51	5357,84	1,31	1,12	1,31	1,31
08/11/2021	09:51:51	08/11/2021	09:51:52	5358,84	0,90	0,90	0,90	0,90
08/11/2021	09:51:52	08/11/2021	09:51:53	5359,83	0,52	0,52	0,52	0,52
08/11/2021	09:51:53	08/11/2021	09:51:54	5360,84	0,49	0,49	0,49	0,49
08/11/2021	09:51:54	08/11/2021	09:51:55	5361,84	0,94	0,83	0,94	0,94
08/11/2021	09:51:55	08/11/2021	09:51:56	5362,83	0,84	0,71	0,84	0,84
08/11/2021	09:51:56	08/11/2021	09:51:57	5363,83	0,61	0,61	0,61	0,61
08/11/2021	09:51:57	08/11/2021	09:51:58	5364,81	2,49	1,50	2,46	2,49
08/11/2021	09:51:58	08/11/2021	09:51:59	5365,81	0,48	0,48	0,48	0,48
08/11/2021	09:51:59	08/11/2021	09:52:00	5366,81	0,79	0,79	0,79	0,79
08/11/2021	09:52:00	08/11/2021	09:52:01	5367,81	0,55	0,55	0,55	0,55
08/11/2021	09:52:01	08/11/2021	09:52:02	5368,78	0,76	0,76	0,76	0,76
08/11/2021	09:52:02	08/11/2021	09:52:03	5369,80	0,78	0,78	0,78	0,78
08/11/2021	09:52:03	08/11/2021	09:52:04	5370,78	0,64	0,64	0,64	0,64
08/11/2021	09:52:04	08/11/2021	09:52:05	5371,80	0,82	0,79	0,82	0,82
08/11/2021	09:52:05	08/11/2021	09:52:06	5372,78	0,71	0,71	0,71	0,71
08/11/2021	09:52:06	08/11/2021	09:52:07	5373,77	0,50	0,50	0,50	0,50
08/11/2021	09:52:07	08/11/2021	09:52:08	5374,77	1,04	0,99	1,04	1,04
08/11/2021	09:52:08	08/11/2021	09:52:09	5375,77	0,78	0,77	0,78	0,78
08/11/2021	09:52:09	08/11/2021	09:52:10	5376,78	0,59	0,57	0,59	0,59
08/11/2021	09:52:10	08/11/2021	09:52:11	5377,75	0,96	0,90	0,96	0,96
08/11/2021	09:52:11	08/11/2021	09:52:12	5378,77	0,53	0,53	0,53	0,53
08/11/2021	09:52:12	08/11/2021	09:52:13	5379,77	0,58	0,58	0,58	0,58
08/11/2021	09:52:13	08/11/2021	09:52:14	5380,77	0,67	0,67	0,67	0,67
08/11/2021	09:52:14	08/11/2021	09:52:15	5381,73	0,81	0,72	0,81	0,81
08/11/2021	09:52:15	08/11/2021	09:52:16	5382,75	0,88	0,79	0,88	0,88
08/11/2021	09:52:16	08/11/2021	09:52:17	5383,75	0,56	0,56	0,56	0,56
08/11/2021	09:52:17	08/11/2021	09:52:18	5384,73	0,45	0,45	0,45	0,45
08/11/2021	09:52:18	08/11/2021	09:52:19	5385,73	0,61	0,59	0,61	0,61
08/11/2021	09:52:19	08/11/2021	09:52:20	5386,72	2,34	1,14	2,28	2,34
08/11/2021	09:52:20	08/11/2021	09:52:21	5387,72	2,02	1,25	2,00	2,02
08/11/2021	09:52:21	08/11/2021	09:52:22	5388,72	0,64	0,64	0,64	0,64
08/11/2021	09:52:22	08/11/2021	09:52:23	5389,72	0,95	0,90	0,95	0,95
08/11/2021	09:52:23	08/11/2021	09:52:24	5390,70	0,59	0,59	0,59	0,59
08/11/2021	09:52:24	08/11/2021	09:52:25	5391,70	1,81	0,70	1,76	1,81
08/11/2021	09:52:25	08/11/2021	09:52:26	5392,70	0,36	0,36	0,36	0,36
08/11/2021	09:52:26	08/11/2021	09:52:27	5393,70	0,62	0,62	0,62	0,62
08/11/2021	09:52:27	08/11/2021	09:52:28	5394,69	2,74	0,82	2,61	2,74
08/11/2021	09:52:28	08/11/2021	09:52:29	5395,69	0,93	0,90	0,93	0,93
08/11/2021	09:52:29	08/11/2021	09:52:30	5396,69	0,78	0,77	0,78	0,78
08/11/2021	09:52:30	08/11/2021	09:52:31	5397,66	0,63	0,63	0,63	0,63
08/11/2021	09:52:31	08/11/2021	09:52:32	5398,67	1,41	1,09	1,40	1,41
08/11/2021	09:52:32	08/11/2021	09:52:33	5399,66	1,06	0,93	1,06	1,06
08/11/2021	09:52:33	08/11/2021	09:52:34	5400,64	0,82	0,82	0,82	0,82
08/11/2021	09:52:34	08/11/2021	09:52:35	5401,64	0,52	0,52	0,52	0,52
08/11/2021	09:52:35	08/11/2021	09:52:36	5402,66	1,51	1,18	1,51	1,51
08/11/2021	09:52:36	08/11/2021	09:52:37	5403,66	0,71	0,71	0,71	0,71
08/11/2021	09:52:37	08/11/2021	09:52:38	5404,64	0,80	0,80	0,80	0,80
08/11/2021	09:52:38	08/11/2021	09:52:39	5405,64	0,43	0,43	0,43	0,43
08/11/2021	09:52:39	08/11/2021	09:52:40	5406,62	1,10	0,91	1,10	1,10
08/11/2021	09:52:40	08/11/2021	09:52:41	5407,64	0,82	0,76	0,82	0,82
08/11/2021	09:52:41	08/11/2021	09:52:42	5408,62	0,50	0,50	0,50	0,50
08/11/2021	09:52:42	08/11/2021	09:52:43	5409,62	0,54	0,51	0,54	0,54
08/11/2021	09:52:43	08/11/2021	09:52:44	5410,61	1,14	1,12	1,14	1,14
08/11/2021	09:52:44	08/11/2021	09:52:45	5411,62	0,88	0,88	0,88	0,88
08/11/2021	09:52:45	08/11/2021	09:52:46	5412,61	1,01	0,88	1,01	1,01
08/11/2021	09:52:46	08/11/2021	09:52:47	5413,59	0,68	0,68	0,68	0,68
08/11/2021	09:52:47	08/11/2021	09:52:48	5414,61	3,34	0,95	3,15	3,34
08/11/2021	09:52:48	08/11/2021	09:52:49	5415,59	0,65	0,65	0,65	0,65
08/11/2021	09:52:49	08/11/2021	09:52:50	5416,59	0,80	0,77	0,80	0,80
08/11/2021	09:52:50	08/11/2021	09:52:51	5417,58	0,69	0,69	0,69	0,69
08/11/2021	09:52:51	08/11/2021	09:52:52	5418,58	0,40	0,40	0,40	0,40
08/11/2021	09:52:52	08/11/2021	09:52:53	5419,58	1,29	1,01	1,29	1,29
08/11/2021	09:52:53	08/11/2021	09:52:54	5420,58	0,89	0,74	0,89	0,89
08/11/2021	09:52:54	08/11/2021	09:52:55	5421,56	0,57	0,57	0,57	0,57
08/11/2021	09:52:55	08/11/2021	09:52:56	5422,56	0,67	0,66	0,67	0,67
08/11/2021	09:52:56	08/11/2021	09:52:57	5423,55	0,79	0,79	0,79	0,79
08/11/2021	09:52:57	08/11/2021	09:52:58	5424,55	0,68	0,68	0,68	0,68
08/11/2021	09:52:58	08/11/2021	09:52:59	5425,56	0,67	0,67	0,67	0,67
08/11/2021	09:52:59	08/11/2021	09:53:00	5426,55	2,40	0,94	2,32	2,40
08/11/2021	09:53:00	08/11/2021	09:53:01	5427,53	2,49	1,12	2,45	2,49
08/11/2021	09:53:01	08/11/2021	09:53:02	5428,53	0,51	0,51	0,51	0,51
08/11/2021	09:53:02	08/11/2021	09:53:03	5429,53	2,04	1,23	2,02	2,04
08/11/2021	09:53:03	08/11/2021	09:53:04	5430,53	0,35	0,35	0,35	0,35
08/11/2021	09:53:04	08/11/2021	09:53:05	5431,52	3,17	1,05	3,03	3,17
08/11/2021	09:53:05	08/11/2021	09:53:06	5432,52	0,40	0,40	0,40	0,40
08/11/2021	09:53:06	08/11/2021	09:53:07	5433,52	1,35	1,01	1,34	1,35
08/11/2021	09:53:07	08/11/2021	09:53:08	5434,52	0,68	0,66	0,68	0,68
08/11/2021	09:53:08	08/11/2021	09:53:09	5435,50	1,16	1,10	1,16	1,16
08/11/2021	09:53:09	08/11/2021	09:53:10	5436,48	0,76	0,74	0,76	0,76
08/11/2021	09:53:10	08/11/2021	09:53:11	5437,48	0,80	0,78	0,80	0,80
08/11/2021	09:53:11	08/11/2021	09:53:12	5438,48	2,12	1,10	2,08	2,12
08/11/2021	09:53:12	08/11/2021	09:53:13	5439,48	0,63	0,63	0,63	0,63
08/11/2021	09:53:13	08/11/2021	09:53:14	5440,48	0,79	0,79	0,79	0,79
08/11/2021	09:53:14	08/11/2021	09:53:15	5441,48	0,71	0,71	0,71	0,71
08/11/2021	09:53:15	08/11/2021	09:53:16	5442,47	0,43	0,43	0,43	0,43
08/11/2021	09:53:16	08/11/2021	09:53:17	5443,47	0,93	0,88	0,93	0,93
08/11/2021	09:53:17	08/11/2021	09:53:18	5444,45	2,09	0,98	2,04	2,09
08/11/2021	09:53:18	08/11/2021	09:53:19	5445,47	4,97	0,69	4,48	4,97
08/11/2021	09:53:19	08/11/2021	09:53:20	5446,45	0,77	0,77	0,77	0,77
08/11/2021	09:53:20	08/11/2021	09:53:21	5447,44	0,88	0,86	0,88	0,88
08/11/2021	09:53:21	08/11/2021	09:53:22	5448,44	1,49	0,93	1,48	1,49
08/11/2021	09:53:22	08/11/2021	09:53:23	5449,44	1,22	0,94	1,21	1,22
08/11/2021	09:53:23	08/11/2021	09:53:24	5450,42	0,55	0,55	0,55	0,55
08/11/2021	09:53:24	08/11/2021	09:53:25	5451,42	0,77	0,75	0,77	0,77
08/11/2021	09:53:25	08/11/2021	09:53:26	5452,42	0,37	0,37	0,37	0,37
08/11/2021	09:53:26	08/11/2021	09:53:27	5453,42	0,91	0,91	0,91	0,91
08/11/2021	09:53:27	08/11/2021	09:53:28	5454,41	1,16	1,08	1,16	1,16
08/11/2021	09:53:28	08/11/2021	09:53:29	5455,41	0,86	0,85	0,86	0,86
08/11/2021	09:53:29	08/11/2021	09:53:30	5456,41	3,97	0,62	3,65	3,97
08/11/2021	09:53:30	08/11/2021	09:53:31	5457,41	0,60	0,60	0,60	0,60
08/11/2021	09:53:31	08/11/2021	09:53:32	5458,41	1,15	1,14	1,15	1,15
08/11/2021	09:53:32	08/11/2021	09:53:33	5459,41	0,40	0,40	0,40	0,40
08/11/2021	09:53:33	08/11/2021	09:53:34	5460,36	1,79	1,47	1,78	1,79
08/11/2021	09:53:34	08/11/2021	09:53:35	5461,39	1,01	1,01	1,01	1,01
08/11/2021	09:53:35	08/11/2021	09:53:36	5462,39	1,05	0,92	1,04	1,05
08/11/2021	09:53:36	08/11/2021	09:53:37	5463,39	0,56	0,56	0,56	0,56
08/11/2021	09:53:37	08/11/2021	09:53:38	5464,37	0,88	0,88	0,88	0,88
08/11/2021	09:53:38	08/11/2021	09:53:39	5465,37	0,45	0,45	0,45	0,45
08/11/2021	09:53:39	08/11/2021	09:53:40	5466,39	1,17	1,14	1,17	1,17
08/11/2021	09:53:40	08/11/2021	09:53:41	5467,37	0,71	0,70	0,71	0,71
08/11/2021	09:53:41	08/11/2021	09:53:42	5468,37	0,69	0,69	0,69	0,69
08/11/2021	09:53:42	08/11/2021	09:53:43	5469,36	0,91	0,91	0,91	0,91
08/11/2021	09:53:43	08/11/2021	09:53:44	5470,37	0,77	0,71	0,77	0,77
08/11/2021	09:53:44	08/11/2021	09:53:45	5471,34	0,77	0,76	0,77	0,77
08/11/2021	09:53:45	08/11/2021	09:53:46	5472,34	4,72	0,45	4,24	4,72
08/11/2021	09:53:46	08/11/2021	09:53:47	5473,33	0,37	0,37	0,37	0,37
08/11/2021	09:53:47	08/11/2021	09:53:48	5474,31	3,72	0,76	3,46	3,72
08/11/2021	09:53:48	08/11/2021	09:53:49	5475,33	0,79	0,79	0,79	0,79
08/11/2021	09:53:49	08/11/2021	09:53:50	5476,31	0,98	0,98	0,98	0,98
08/11/2021	09:53:50	08/11/2021	09:53:51	5477,33	1,07	0,79	1,06	1,07
08/11/2021	09:53:51	08/11/2021	09:53:52	5478,31	5,38	1,22	5,01	5,38
08/11/2021	09:53:52	08/11/2021	09:53:53	5479,31	0,64	0,64	0,64	0,64
08/11/2021	09:53:53	08/11/2021	09:53:54	5480,30	1,27	0,99	1,27	1,27
08/11/2021	09:53:54	08/11/2021	09:53:55	5481,30	0,85	0,83	0,85	0,85
08/11/2021	09:53:55	08/11/2021	09:53:56	5482,30	3,88	0,53	3,56	3,88
08/11/2021	09:53:55	08/11/2021	09:53:56	5483,28	0,59	0,58	0,59	0,59
08/11/2021	09:53:57	08/11/2021	09:53:58	5484,30	1,25	1,16	1,25	1,25
08/11/2021	09:53:57	08/11/2021	09:53:58	5485,28	0,67	0,66	0,67	0,67
08/11/2021	09:53:58	08/11/2021	09:53:59	5486,27	0,71	0,71	0,71	0,71
08/11/2021	09:53:59	08/11/2021	09:54:00	5487,27	0,32	0,32	0,32	0,32
08/11/2021	09:54:00	08/11/2021	09:54:01	5488,25	0,51	0,51	0,51	0,51
08/11/2021	09:54:01	08/11/2021	09:54:02	5489,27	0,61	0,60	0,61	0,61
08/11/2021	09:54:02	08/11/2021	09:54:03	5490,25	0,76	0,74	0,76	0,76
08/11/2021	09:54:03	08/11/2021	09:54:04	5491,25	2,28	1,17	2,23	2,28
08/11/2021	09:54:04	08/11/2021	09:54:05	5492,25	3,12	1,12	2,99	3,12
08/11/2021	09:54:05	08/11/2021	09:54:06	5493,25	0,63	0,63	0,63	0,63
08/11/2021	09:54:06	08/11/2021	09:54:07	5494,23	0,87	0,82	0,87	0,87
08/11/2021	09:54:07	08/11/2021	09:54:08	5495,23	0,83	0,83	0,83	0,83
08/11/2021	09:54:08	08/11/2021	09:54:09	5496,23	0,91	0,87	0,91	0,91
08/11/2021	09:54:09	08/11/2021	09:54:10	5497,22	1,01	0,95	1,01	1,01
08/11/2021	09:54:10	08/11/2021	09:54:11	5498,23	0,56	0,56	0,56	0,56
08/11/2021	09:54:11	08/11/2021	09:54:12	5499,20	0,72	0,71	0,72	0,72
08/11/2021	09:54:12	08/11/2021	09:54:13	5500,20	1,15	1,01	1,15	1,15
08/11/2021	09:54:13	08/11/2021	09:54:14	5501,20	2,42	0,96	2,33	2,42
08/11/2021	09:54:14	08/11/2021	09:54:15	5502,22	0,79	0,79	0,79	0,79
08/11/2021	09:54:15	08/11/2021	09:54:16	5503,19	0,52	0,52	0,52	0,52
08/11/2021	09:54:16	08/11/2021	09:54:17	5504,17	0,80	0,80	0,80	0,80
08/11/2021	09:54:17	08/11/2021	09:54:18	5505,17	0,77	0,77	0,77	0,77
08/11/2021	09:54:18	08/11/2021	09:54:19	5506,17	2,74	1,59	2,70	2,74
08/11/2021	09:54:19	08/11/2021	09:54:20	5507,17	5,12	0,84	4,64	5,12
08/11/2021	09:54:20	08/11/2021	09:54:21	5508,17	0,45	0,45	0,45	0,45
08/11/2021	09:54:21	08/11/2021	09:54:22	5509,17	0,83	0,83	0,83	0,83
08/11/2021	09:54:22	08/11/2021	09:54:23	5510,16	1,88	1,23	1,87	1,88
08/11/2021	09:54:23	08/11/2021	09:54:24	5511,16	1,26	1,05	1,26	1,26
08/11/2021	09:54:24	08/11/2021	09:54:25	5512,14	2,21	0,75	2,13	2,21
08/11/2021	09:54:25	08/11/2021	09:54:26	5513,12	0,55	0,55	0,55	0,55
08/11/2021	09:54:26	08/11/2021	09:54:27	5514,14	0,67	0,67	0,67	0,67
08/11/2021	09:54:27	08/11/2021	09:54:28	5515,14	2,73	1,77	2,71	2,73
08/11/2021	09:54:28	08/11/2021	09:54:29	5516,12	0,54	0,54	0,54	0,54
08/11/2021	09:54:29	08/11/2021	09:54:30	5517,12	1,05	1,03	1,05	1,05
08/11/2021	09:54:30	08/11/2021	09:54:31	5518,11	0,64	0,64	0,64	0,64
08/11/2021	09:54:31	08/11/2021	09:54:32	5519,12	0,62	0,62	0,62	0,62
08/11/2021	09:54:32	08/11/2021	09:54:33	5520,12	0,92	0,90	0,92	0,92
08/11/2021	09:54:33	08/11/2021	09:54:34	5521,11	2,20	1,09	2,16	2,20
08/11/2021	09:54:34	08/11/2021	09:54:35	5522,11	1,46	1,07	1,46	1,46
08/11/2021	09:54:35	08/11/2021	09:54:36	5523,11	0,65	0,65	0,65	0,65
08/11/2021	09:54:36	08/11/2021	09:54:37	5524,09	1,30	0,90	1,29	1,30
08/11/2021	09:54:37	08/11/2021	09:54:38	5525,09	1,68	1,11	1,66	1,68
08/11/2021	09:54:38	08/11/2021	09:54:39	5526,08	1,52	1,13	1,52	1,52
08/11/2021	09:54:39	08/11/2021	09:54:40	5527,08	0,60	0,60	0,60	0,60
08/11/2021	09:54:40	08/11/2021	09:54:41	5528,08	0,52	0,52	0,52	0,52
08/11/2021	09:54:41	08/11/2021	09:54:42	5529,08	0,82	0,82	0,82	0,82
08/11/2021	09:54:42	08/11/2021	09:54:43	5530,08	0,76	0,76	0,76	0,76
08/11/2021	09:54:43	08/11/2021	09:54:44	5531,06	0,66	0,62	0,66	0,66
08/11/2021	09:54:44	08/11/2021	09:54:45	5532,05	0,70	0,70	0,70	0,70
08/11/2021	09:54:45	08/11/2021	09:54:46	5533,06	1,66	1,13	1,65	1,66
08/11/2021	09:54:46	08/11/2021	09:54:47	5534,05	0,71	0,71	0,71	0,71
08/11/2021	09:54:47	08/11/2021	09:54:48	5535,05	0,78	0,78	0,78	0,78
08/11/2021	09:54:48	08/11/2021	09:54:49	5536,03	5,68	0,53	4,99	5,68
08/11/2021	09:54:49	08/11/2021	09:54:50	5537,03	0,67	0,67	0,67	0,67
08/11/2021	09:54:50	08/11/2021	09:54:51	5538,05	0,78	0,78	0,78	0,78
08/11/2021	09:54:51	08/11/2021	09:54:52	5539,03	0,47	0,46	0,47	0,47
08/11/2021	09:54:52	08/11/2021	09:54:53	5540,02	0,48	0,48	0,48	0,48
08/11/2021	09:54:53	08/11/2021	09:54:54	5541,00	1,03	0,91	1,03	1,03
08/11/2021	09:54:54	08/11/2021	09:54:55	5542,02	6,02	1,17	5,52	6,02
08/11/2021	09:54:55	08/11/2021	09:54:56	5543,00	2,71	0,80	2,58	2,71
08/11/2021	09:54:56	08/11/2021	09:54:57	5544,02	0,69	0,69	0,69	0,69
08/11/2021	09:54:57	08/11/2021	09:54:58	5545,00	1,92	1,22	1,90	1,92
08/11/2021	09:54:58	08/11/2021	09:54:59	5546,00	0,63	0,63	0,63	0,63
08/11/2021	09:54:59	08/11/2021	09:55:00	5546,98	0,39	0,39	0,39	0,39
08/11/2021	09:55:00	08/11/2021	09:55:01	5548,00	0,50	0,50	0,50	0,50
08/11/2021	09:55:01	08/11/2021	09:55:02	5548,97	0,64	0,63	0,64	0,64
08/11/2021	09:55:02	08/11/2021	09:55:03	5549,98	0,47	0,47	0,47	0,47
08/11/2021	09:55:03	08/11/2021	09:55:04	5550,97	0,90	0,89	0,90	0,90
08/11/2021	09:55:04	08/11/2021	09:55:05	5551,97	0,53	0,53	0,53	0,53
08/11/2021	09:55:05	08/11/2021	09:55:06	5552,97	0,79	0,78	0,79	0,79
08/11/2021	09:55:06	08/11/2021	09:55:07	5553,94	0,75	0,75	0,75	0,75
08/11/2021	09:55:07	08/11/2021	09:55:08	5554,95	0,52	0,52	0,52	0,52
08/11/2021	09:55:08	08/11/2021	09:55:09	5555,95	1,04	0,76	1,04	1,04
08/11/2021	09:55:09	08/11/2021	09:55:10	5556,95	0,55	0,55	0,55	0,55
08/11/2021	09:55:10	08/11/2021	09:55:11	5557,95	1,28	0,99	1,28	1,28
08/11/2021	09:55:11	08/11/2021	09:55:12	5558,94	0,62	0,62	0,62	0,62
08/11/2021	09:55:12	08/11/2021	09:55:13	5559,92	1,98	0,79	1,93	1,98
08/11/2021	09:55:13	08/11/2021	09:55:14	5560,92	0,58	0,58	0,58	0,58
08/11/2021	09:55:14	08/11/2021	09:55:15	5561,94	0,63	0,61	0,63	0,63
08/11/2021	09:55:15	08/11/2021	09:55:16	5562,92	0,39	0,39	0,39	0,39
08/11/2021	09:55:16	08/11/2021	09:55:17	5563,92	4,26	0,89	3,95	4,26
08/11/2021	09:55:17	08/11/2021	09:55:18	5564,91	0,53	0,53	0,53	0,53
08/11/2021	09:55:18	08/11/2021	09:55:19	5565,91	0,75	0,75	0,75	0,75
08/11/2021	09:55:19	08/11/2021	09:55:20	5566,91	1,41	1,13	1,41	1,41
08/11/2021	09:55:20	08/11/2021	09:55:21	5567,91	0,64	0,64	0,64	0,64
08/11/2021	09:55:21	08/11/2021	09:55:22	5568,89	0,61	0,61	0,61	0,61
08/11/2021	09:55:22	08/11/2021	09:55:23	5569,89	0,57	0,57	0,57	0,57
08/11/2021	09:55:23	08/11/2021	09:55:24	5570,87	0,93	0,93	0,93	0,93
08/11/2021	09:55:24	08/11/2021	09:55:25	5571,86	0,63	0,63	0,63	0,63
08/11/2021	09:55:25	08/11/2021	09:55:26	5572,87	0,95	0,91	0,95	0,95
08/11/2021	09:55:26	08/11/2021	09:55:27	5573,87	1,27	1,07	1,27	1,27
08/11/2021	09:55:27	08/11/2021	09:55:28	5574,86	1,40	1,11	1,39	1,40
08/11/2021	09:55:28	08/11/2021	09:55:29	5575,86	0,83	0,81	0,83	0,83
08/11/2021	09:55:29	08/11/2021	09:55:30	5576,86	0,50	0,50	0,50	0,50
08/11/2021	09:55:30	08/11/2021	09:55:31	5577,84	0,48	0,48	0,48	0,48
08/11/2021	09:55:31	08/11/2021	09:55:32	5578,84	0,79	0,77	0,79	0,79
08/11/2021	09:55:32	08/11/2021	09:55:33	5579,83	0,56	0,56	0,56	0,56
08/11/2021	09:55:33	08/11/2021	09:55:34	5580,83	0,46	0,46	0,46	0,46
08/11/2021	09:55:34	08/11/2021	09:55:35	5581,83	0,73	0,73	0,73	0,73
08/11/2021	09:55:35	08/11/2021	09:55:36	5582,83	0,50	0,50	0,50	0,50
08/11/2021	09:55:36	08/11/2021	09:55:37	5583,83	0,61	0,61	0,61	0,61
08/11/2021	09:55:37	08/11/2021	09:55:38	5584,83	2,17	0,94	2,11	2,17
08/11/2021	09:55:38	08/11/2021	09:55:39	5585,81	2,43	0,97	2,34	2,43
08/11/2021	09:55:39	08/11/2021	09:55:40	5586,81	2,84	0,91	2,70	2,84
08/11/2021	09:55:40	08/11/2021	09:55:41	5587,81	1,34	0,94	1,33	1,34
08/11/2021	09:55:41	08/11/2021	09:55:42	5588,80	0,38	0,38	0,38	0,38
08/11/2021	09:55:42	08/11/2021	09:55:43	5589,78	0,97	0,84	0,97	0,97
08/11/2021	09:55:43	08/11/2021	09:55:44	5590,80	0,67	0,65	0,67	0,67
08/11/2021	09:55:44	08/11/2021	09:55:45	5591,80	0,59	0,59	0,59	0,59
08/11/2021	09:55:45	08/11/2021	09:55:46	5592,78	0,65	0,65	0,65	0,65
08/11/2021	09:55:46	08/11/2021	09:55:47	5593,80	0,87	0,87	0,87	0,87
08/11/2021	09:55:47	08/11/2021	09:55:48	5594,77	0,61	0,61	0,61	0,61
08/11/2021	09:55:48	08/11/2021	09:55:49	5595,77	0,84	0,84	0,84	0,84
08/11/2021	09:55:49	08/11/2021	09:55:50	5596,77	0,54	0,54	0,54	0,54
08/11/2021	09:55:50	08/11/2021	09:55:51	5597,77	0,69	0,68	0,69	0,69
08/11/2021	09:55:51	08/11/2021	09:55:52	5598,75	1,25	1,05	1,25	1,25
08/11/2021	09:55:52	08/11/2021	09:55:53	5599,75	0,70	0,70	0,70	0,70
08/11/2021	09:55:53	08/11/2021	09:55:54	5600,73	0,63	0,59	0,63	0,63
08/11/2021	09:55:54	08/11/2021	09:55:55	5601,73	2,13	0,94	2,08	2,13
08/11/2021	09:55:55	08/11/2021	09:55:56	5602,73	1,49	1,09	1,48	1,49
08/11/2021	09:55:56	08/11/2021	09:55:57	5603,73	0,53	0,53	0,53	0,53
08/11/2021	09:55:57	08/11/2021	09:55:58	5604,73	0,91	0,91	0,91	0,91
08/11/2021	09:55:58	08/11/2021	09:55:59	5605,73	0,74	0,74	0,74	0,74
08/11/2021	09:55:59	08/11/2021	09:56:00	5606,72	0,66	0,66	0,66	0,66
08/11/2021	09:56:00	08/11/2021	09:56:01	5607,72	0,48	0,48	0,48	0,48
08/11/2021	09:56:01	08/11/2021	09:56:02	5608,70	1,42	1,19	1,42	1,42
08/11/2021	09:56:02	08/11/2021	09:56:03	5609,69	0,85	0,83	0,85	0,85
08/11/2021	09:56:03	08/11/2021	09:56:04	5610,70	2,59	1,07	2,50	2,59
08/11/2021	09:56:04	08/11/2021	09:56:05	5611,70	4,30	0,95	3,98	4,30
08/11/2021	09:56:05	08/11/2021	09:56:06	5612,72	0,79	0,79	0,79	0,79
08/11/2021	09:56:06	08/11/2021	09:56:07	5613,69	0,53	0,53	0,53	0,53
08/11/2021	09:56:07	08/11/2021	09:56:08	5614,69	0,40	0,40	0,40	0,40
08/11/2021	09:56:08	08/11/2021	09:56:09	5615,69	0,78	0,75	0,78	0,78
08/11/2021	09:56:09	08/11/2021	09:56:10	5616,67	0,65	0,65	0,65	0,65
08/11/2021	09:56:10	08/11/2021	09:56:11	5617,67	6,08	0,76	5,35	6,08
08/11/2021	09:56:11	08/11/2021	09:56:12	5618,67	0,47	0,47	0,47	0,47
08/11/2021	09:56:12	08/11/2021	09:56:13	5619,67	1,02	0,96	1,02	1,02
08/11/2021	09:56:13	08/11/2021	09:56:14	5620,67	3,39	0,85	3,18	3,39
08/11/2021	09:56:14	08/11/2021	09:56:15	5621,67	1,29	1,01	1,29	1,29
08/11/2021	09:56:15	08/11/2021	09:56:16	5622,66	2,04	1,46	2,03	2,04
08/11/2021	09:56:16	08/11/2021	09:56:17	5623,64	0,60	0,60	0,60	0,60
08/11/2021	09:56:17	08/11/2021	09:56:18	5624,64	0,81	0,78	0,81	0,81
08/11/2021	09:56:18	08/11/2021	09:56:19	5625,64	0,57	0,57	0,57	0,57
08/11/2021	09:56:19	08/11/2021	09:56:20	5626,61	3,62	0,67	3,36	3,62
08/11/2021	09:56:20	08/11/2021	09:56:21	5627,61	0,63	0,63	0,63	0,63
08/11/2021	09:56:21	08/11/2021	09:56:22	5628,62	0,63	0,63	0,63	0,63
08/11/2021	09:56:22	08/11/2021	09:56:23	5629,62	1,20	0,92	1,19	1,20
